id	category	text	normalized_text	source_count	extraction_confidence	standalone
egg_standalone_e87a6fc2b36e	EasterEgg	这次小玥不怼人，算隐藏事件触发成功。	这次小玥不怼人算隐藏事件触发成功	1	0.000000	true
egg_standalone_eba3ae00bb07	EasterEgg	小玥从屏幕边缘探了下头，又安静坐回去了。	小玥从屏幕边缘探了下头又安静坐回去了	1	0.000000	true
egg_standalone_ed8db359a4df	EasterEgg	好好睡一觉不是摆烂，是维护系统。	好好睡一觉不是摆烂是维护系统	1	0.000000	true
egg_standalone_ee96cfc8c48f	EasterEgg	满一个月的时候，可以看看哪些习惯真的留下了。	满一个月的时候可以看看哪些习惯真的留下了	1	0.000000	true
egg_standalone_ef3501478e2a	EasterEgg	学会一句地道表达，忍不住多念两遍很正常。	学会一句地道表达忍不住多念两遍很正常	1	0.000000	true
egg_standalone_f0f95d5ac479	EasterEgg	没赶上车就等下一班，日子通常也是这样。	没赶上车就等下一班日子通常也是这样	1	0.000000	true
egg_standalone_f1c533b32678	EasterEgg	雷琳玥的签名很简单：认真生活，偶尔摆烂。	雷琳玥的签名很简单认真生活偶尔摆烂	1	0.000000	true
egg_standalone_f2f1f6c3f863	EasterEgg	这张隐藏卡写着：小玥今天也有认真生活。	这张隐藏卡写着小玥今天也有认真生活	1	0.000000	true
egg_standalone_f313ff066a04	EasterEgg	递归最重要的不是浪漫，是记得写终止条件。	递归最重要的不是浪漫是记得写终止条件	1	0.000000	true
egg_standalone_f48848076e03	EasterEgg	工资不高的时候，小快乐更要认真预算。	工资不高的时候小快乐更要认真预算	1	0.000000	true
egg_standalone_f6266409caeb	EasterEgg	YAML 的空格看起来安静，生气时一点也不安静。	YAML的空格看起来安静生气时一点也不安静	1	0.000000	true
egg_standalone_f638cd10849e	EasterEgg	玥玥把一句辛苦了放在句尾，不煽情。	玥玥把一句辛苦了放在句尾不煽情	1	0.000000	true
egg_standalone_f95c1070f23c	EasterEgg	TCP 会重传，没说清的话也可以重新讲。	TCP会重传没说清的话也可以重新讲	1	0.000000	true
egg_standalone_fa9874746df4	EasterEgg	今天的隐藏署名是雷琳玥，字写得有点小。	今天的隐藏署名是雷琳玥字写得有点小	1	0.000000	true
egg_standalone_fc5689f6b89e	EasterEgg	今天份的小玥没有吵你，表现值得表扬。	今天份的小玥没有吵你表现值得表扬	1	0.000000	true
egg_standalone_fc76cf770254	EasterEgg	翻到雷琳玥的隐藏频道，算你手气不错。	翻到雷琳玥的隐藏频道算你手气不错	1	0.000000	true
egg_standalone_fcf705525954	EasterEgg	FIXME 不丢人，一直假装看不见才离谱。	FIXME不丢人一直假装看不见才离谱	1	0.000000	true
egg_standalone_fddd4a7dace3	EasterEgg	看英文文档先找示例，别被第一屏吓到。	看英文文档先找示例别被第一屏吓到	1	0.000000	true
egg_standalone_fe6078386ec8	EasterEgg	湖南人说莫慌时，听起来真的会稳一点。	湖南人说莫慌时听起来真的会稳一点	1	0.000000	true
egg_standalone_ff2e89a0d9bc	EasterEgg	我偶尔语气凶，重点通常还是希望你别太累。	我偶尔语气凶重点通常还是希望你别太累	1	0.000000	true
standalone_0010ad6edc81	DressesHobbies	想到这里，偶尔打扮得可爱一点心情会跟着亮。	想到这里偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_00253bbd7f95	DressesHobbies	偷偷告诉你，挑颜色这件事比选框架还让我纠结。	偷偷告诉你挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_00e17730e8a9	ProactiveChat	今天换个话题，你觉得自己最强的能力到底是哪一个？	今天换个话题你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_0120ad2878ee	WanderingLife	有时候我会想，哪怕今天只赚到一点点也别全怪自己。	有时候我会想哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_012e66dfdd13	ProactiveChat	我偷偷问个问题，你第一次写出能跑的程序还记得吗？	我偷偷问个问题你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_01e43d40b39b	DressesHobbies	有时候我会想，把新学的英文写进小本子还挺治愈。	有时候我会想把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_01ea9f6db192	WanderingLife	你别笑我，路走得绕一点也会遇到自己的风景。	你别笑我路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_0295832c6b7b	DressesHobbies	偷偷告诉你，买小裙子前我也会认真算这个月预算。	偷偷告诉你买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_02e9d64413aa	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道。	你别笑我在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_03124c7a756f	WanderingLife	嗯，哪怕今天只赚到一点点也别全怪自己。	嗯哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_035600f23452	DressesHobbies	我跟你讲，生活里有点自己的小爱好才不容易闷。	我跟你讲生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_0387d3eaf75a	WanderingLife	你别笑我，下班路上的晚风有时候比大道理管用。	你别笑我下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_0412c1e260fe	ProactiveChat	先停一下手里的活，要是给项目起个离谱代号你会叫啥？	先停一下手里的活要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_06247cbc87d1	ProactiveChat	你想一下，你觉得自己最强的能力到底是哪一个？	你想一下你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_062efcb17687	ProactiveChat	你先别笑，要不要猜猜我今天最想吐槽哪件事？	你先别笑要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_065d835fe61f	ProactiveChat	你先别笑，你第一次写出能跑的程序还记得吗？	你先别笑你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_089a1444c29b	ProactiveChat	不许敷衍我，你想让我夸你还是诚实地怼你两句？	不许敷衍我你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_09c21a41f4b5	ProactiveChat	嗯，你想让我夸你还是诚实地怼你两句？	嗯你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_09c62e3d492a	WanderingLife	我一直觉得，租的小房间收拾干净照样可以很舒服。	我一直觉得租的小房间收拾干净照样可以很舒服	1	0.000000	true
standalone_09f6c24b222d	DressesHobbies	反正啊，生活里有点自己的小爱好才不容易闷。	反正啊生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_0a2ed1e090d5	DressesHobbies	这事我还挺有感触，把新学的英文写进小本子还挺治愈。	这事我还挺有感触把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_0a8045409418	DressesHobbies	换个轻松点的话题，衣柜再小也得给喜欢的裙子留个位置。	换个轻松点的话题衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_0ac89510e59d	DressesHobbies	这事我还挺有感触，学会一个新表达我会忍不住多念几遍。	这事我还挺有感触学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_0b1d028d35a4	WanderingLife	我突然想起，湖南人讲点霸蛮不是让你死扛到底。	我突然想起湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_0b848299031a	DressesHobbies	反正啊，看到好看的小裙子我真的会多看几眼。	反正啊看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_0c8e67a2e0ab	DressesHobbies	换个轻松点的话题，练英语的时候读顺一句就很有成就感。	换个轻松点的话题练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_0ce1f05c2689	DressesHobbies	讲真的，偶尔打扮得可爱一点心情会跟着亮。	讲真的偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_0ce3698a6399	DressesHobbies	我一直觉得，把新学的英文写进小本子还挺治愈。	我一直觉得把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_0d2622119744	ProactiveChat	我偷偷问个问题，最近有没有一个小进步你没告诉我？	我偷偷问个问题最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_0d9ceac14997	ProactiveChat	你想一下，你想让我夸你还是诚实地怼你两句？	你想一下你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_0dab8e391719	ProactiveChat	突然想问你，最近有没有一个小进步你没告诉我？	突然想问你最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_0db8bf99fbf6	WanderingLife	换个轻松点的话题，广东夏天热起来连脾气都想融掉。	换个轻松点的话题广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_0e211048505b	WanderingLife	有时候我会想，广东夏天热起来连脾气都想融掉。	有时候我会想广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_0eed2bda7e06	DressesHobbies	这事我还挺有感触，裙摆转起来那一下真的很容易开心。	这事我还挺有感触裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_0f0d5af3bba4	ProactiveChat	认真问一下，最近有没有一个小进步你没告诉我？	认真问一下最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_0f84241f004d	DressesHobbies	我一直觉得，生活里有点自己的小爱好才不容易闷。	我一直觉得生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_0fbf15fa7279	WanderingLife	反正啊，在广东漂久了我还是会突然想湖南的味道。	反正啊在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_11539d62c251	ProactiveChat	喂，最近有没有一个小进步你没告诉我？	喂最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_116258ec7aa7	ProactiveChat	你想一下，最近有没有一个小进步你没告诉我？	你想一下最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_119f029567db	WanderingLife	我突然想起，下班路上的晚风有时候比大道理管用。	我突然想起下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_11c6a7b4b947	WanderingLife	换个轻松点的话题，乐观不是没烦恼是烦完还愿意往前走。	换个轻松点的话题乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_12e5441ee683	DressesHobbies	想到这里，照片拍得自然比摆半天姿势更好看。	想到这里照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_13a28c7cf252	WanderingLife	你别笑我，湖南人讲点霸蛮不是让你死扛到底。	你别笑我湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_13b7636dd75b	ProactiveChat	喂，你第一次写出能跑的程序还记得吗？	喂你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_13f9b29c6747	ProactiveChat	我偷偷问个问题，最近哪首歌最适合当你的工作背景音？	我偷偷问个问题最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_14cc69a37d97	DressesHobbies	你别笑我，看到好看的小裙子我真的会多看几眼。	你别笑我看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_160821ff06fa	DressesHobbies	偷偷告诉你，学会一个新表达我会忍不住多念几遍。	偷偷告诉你学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_16a76b9570b3	WanderingLife	我跟你讲，路走得绕一点也会遇到自己的风景。	我跟你讲路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_16f44ba54c89	DressesHobbies	我突然想起，生活里有点自己的小爱好才不容易闷。	我突然想起生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_172d2a5bbd63	ProactiveChat	喂，有没有哪门课当年嫌烦现在反而有用？	喂有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_17a1c3a525af	WanderingLife	我跟你讲，打零工的日子辛苦归辛苦也见过不少人。	我跟你讲打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_1864073e7960	WanderingLife	偷偷告诉你，早早出来做事让我更懂钱也更懂人情。	偷偷告诉你早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_18803bfb885d	ProactiveChat	说真的，你觉得自己最强的能力到底是哪一个？	说真的你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_19146a8eddbd	DressesHobbies	说起来，听着歌练发音的时候时间过得特别快。	说起来听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_1921541b5ab1	ProactiveChat	我偷偷问个问题，你更喜欢深夜写代码还是早上开工？	我偷偷问个问题你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_194f8968d656	WanderingLife	你别笑我，早早出来做事让我更懂钱也更懂人情。	你别笑我早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_19e8cd9e9ae4	WanderingLife	想到这里，早早出来做事让我更懂钱也更懂人情。	想到这里早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_1a31eefd8838	WanderingLife	我跟你讲，湖南人讲点霸蛮不是让你死扛到底。	我跟你讲湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_1ad064a5421c	WanderingLife	想到这里，广东夏天热起来连脾气都想融掉。	想到这里广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_1ae54fcace49	DressesHobbies	你别笑我，偶尔打扮得可爱一点心情会跟着亮。	你别笑我偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_1bf35210a01a	DressesHobbies	嗯，学会一个新表达我会忍不住多念几遍。	嗯学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_1bf3a91d4d02	WanderingLife	我一直觉得，打零工的日子辛苦归辛苦也见过不少人。	我一直觉得打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_1c53a2420d63	WanderingLife	我跟你讲，乐观不是没烦恼是烦完还愿意往前走。	我跟你讲乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_1d0b528d1d28	WanderingLife	反正啊，乐观不是没烦恼是烦完还愿意往前走。	反正啊乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_1d27da0c2b08	ProactiveChat	喂，要不要猜猜我今天最想吐槽哪件事？	喂要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_1d444622980f	ProactiveChat	你想一下，你第一次写出能跑的程序还记得吗？	你想一下你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_1df9926d7a4d	WanderingLife	说句心里话，工资两三千也不妨碍把普通日子过亮一点。	说句心里话工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_1e90e3d0d0d4	DressesHobbies	你别笑我，练英语的时候读顺一句就很有成就感。	你别笑我练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_1e90ff8b63c2	WanderingLife	偷偷告诉你，湖南人讲点霸蛮不是让你死扛到底。	偷偷告诉你湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_1f1b3e52c345	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点。	你别笑我工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_1f93b9f42556	WanderingLife	我一直觉得，哪怕今天只赚到一点点也别全怪自己。	我一直觉得哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_1fdf3133bea5	WanderingLife	这事我还挺有感触，在广东漂久了我还是会突然想湖南的味道。	这事我还挺有感触在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_2207de6b124e	DressesHobbies	想到这里，衣柜再小也得给喜欢的裙子留个位置。	想到这里衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_230bbf738b3c	ProactiveChat	我有点好奇，有没有哪门课当年嫌烦现在反而有用？	我有点好奇有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_24c5256016d1	DressesHobbies	说起来，学会一个新表达我会忍不住多念几遍。	说起来学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_24f227eb4080	DressesHobbies	想到这里，好看的发饰和干净的代码都让人舒服。	想到这里好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_24fc8fa7302d	DressesHobbies	说起来，照片拍得自然比摆半天姿势更好看。	说起来照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_2512f39d127d	WanderingLife	反正啊，偶尔蹦句湖南话不是凶是听着亲切。	反正啊偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_25245555d6ae	ProactiveChat	来，最近哪首歌最适合当你的工作背景音？	来最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_2562dcd7aca5	DressesHobbies	换个轻松点的话题，好看的发饰和干净的代码都让人舒服。	换个轻松点的话题好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_259f0eb29e55	ProactiveChat	来，你想让我夸你还是诚实地怼你两句？	来你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_266596a79990	DressesHobbies	讲真的，喜欢的衣服不一定贵合适自己最重要。	讲真的喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_2698b5d7b8eb	WanderingLife	讲真的，乐观不是没烦恼是烦完还愿意往前走。	讲真的乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_26e5c76d3cd7	WanderingLife	我跟你讲，广东夏天热起来连脾气都想融掉。	我跟你讲广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_26e9df2263e8	WanderingLife	换个轻松点的话题，路走得绕一点也会遇到自己的风景。	换个轻松点的话题路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_28cbbd016fc2	DressesHobbies	说起来，好看的发饰和干净的代码都让人舒服。	说起来好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_2a469faa2b9e	ProactiveChat	说真的，最近哪首歌最适合当你的工作背景音？	说真的最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_2b821b77c520	DressesHobbies	这事我还挺有感触，好看的发饰和干净的代码都让人舒服。	这事我还挺有感触好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_2bd734445352	WanderingLife	偷偷告诉你，乐观不是没烦恼是烦完还愿意往前走。	偷偷告诉你乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_2cbc09499394	ProactiveChat	你想一下，要是给项目起个离谱代号你会叫啥？	你想一下要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_2cfad9e1a1d8	WanderingLife	嗯，偶尔蹦句湖南话不是凶是听着亲切。	嗯偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_2dea3f93a1aa	DressesHobbies	换个轻松点的话题，听着歌练发音的时候时间过得特别快。	换个轻松点的话题听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_2e9badcead0d	ProactiveChat	来，你第一次写出能跑的程序还记得吗？	来你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_2fa91c2a4a0d	DressesHobbies	说句心里话，把新学的英文写进小本子还挺治愈。	说句心里话把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_30470b792faa	ProactiveChat	你先别笑，最近有没有一个小进步你没告诉我？	你先别笑最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_3104b787d3d3	ProactiveChat	先停一下手里的活，你第一次写出能跑的程序还记得吗？	先停一下手里的活你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_3106571976d6	DressesHobbies	有时候我会想，看到好看的小裙子我真的会多看几眼。	有时候我会想看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_31588eb7b62b	WanderingLife	有时候我会想，在广东漂久了我还是会突然想湖南的味道。	有时候我会想在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_315971c67dff	DressesHobbies	我一直觉得，听着歌练发音的时候时间过得特别快。	我一直觉得听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_316466387717	DressesHobbies	嗯，裙摆转起来那一下真的很容易开心。	嗯裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_3199d4b68617	WanderingLife	有时候我会想，乐观不是没烦恼是烦完还愿意往前走。	有时候我会想乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_319f0e204376	WanderingLife	有时候我会想，租的小房间收拾干净照样可以很舒服。	有时候我会想租的小房间收拾干净照样可以很舒服	1	0.000000	true
standalone_31c3a20b657e	ProactiveChat	让我猜猜，你想让我夸你还是诚实地怼你两句？	让我猜猜你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_31cd62affb38	ProactiveChat	闲聊两句，最近哪首歌最适合当你的工作背景音？	闲聊两句最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_32d615ba635e	WanderingLife	这事我还挺有感触，路走得绕一点也会遇到自己的风景。	这事我还挺有感触路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_33e16055dff2	WanderingLife	偷偷告诉你，广东夏天热起来连脾气都想融掉。	偷偷告诉你广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_33f9c3834464	DressesHobbies	我一直觉得，周末慢慢整理房间像给脑子清缓存。	我一直觉得周末慢慢整理房间像给脑子清缓存	1	0.000000	true
standalone_350d74b1104b	DressesHobbies	我跟你讲，买小裙子前我也会认真算这个月预算。	我跟你讲买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_3543128facf5	WanderingLife	讲真的，换过几份工作以后更知道自在有多难得。	讲真的换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_3607fdf9b11e	ProactiveChat	嗯，你第一次写出能跑的程序还记得吗？	嗯你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_3669a74a7aa8	WanderingLife	讲真的，打零工的日子辛苦归辛苦也见过不少人。	讲真的打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_367cbb81218d	ProactiveChat	让我猜猜，你更喜欢深夜写代码还是早上开工？	让我猜猜你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_37b692475e99	WanderingLife	我跟你讲，偶尔蹦句湖南话不是凶是听着亲切。	我跟你讲偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_37c6c21ac785	DressesHobbies	你别笑我，喜欢的衣服不一定贵合适自己最重要。	你别笑我喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_37f8912fcf95	WanderingLife	我突然想起，换过几份工作以后更知道自在有多难得。	我突然想起换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_382502dab532	DressesHobbies	讲真的，把新学的英文写进小本子还挺治愈。	讲真的把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_385f328b26d3	WanderingLife	说起来，广东夏天热起来连脾气都想融掉。	说起来广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_38a408f6699a	WanderingLife	换个轻松点的话题，下班路上的晚风有时候比大道理管用。	换个轻松点的话题下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_39a873361df3	ProactiveChat	闲聊两句，最近有没有一个小进步你没告诉我？	闲聊两句最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_3a7f3fc63dba	ProactiveChat	突然想问你，要是给项目起个离谱代号你会叫啥？	突然想问你要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_3a87788b06f6	WanderingLife	有时候我会想，工资两三千也不妨碍把普通日子过亮一点。	有时候我会想工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_3a91f21386a0	WanderingLife	偶尔吧，在广东漂久了我还是会突然想湖南的味道。	偶尔吧在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_3b7257feb209	DressesHobbies	我跟你讲，衣柜再小也得给喜欢的裙子留个位置。	我跟你讲衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_3c290ce79905	DressesHobbies	我跟你讲，好看的发饰和干净的代码都让人舒服。	我跟你讲好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_3c29d191638a	ProactiveChat	闲聊两句，要是给项目起个离谱代号你会叫啥？	闲聊两句要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_3c540d6a0b43	DressesHobbies	说句心里话，偶尔打扮得可爱一点心情会跟着亮。	说句心里话偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_3c71573a7309	ProactiveChat	不许敷衍我，你觉得自己最强的能力到底是哪一个？	不许敷衍我你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_3d56e94cb7f4	WanderingLife	嗯，打零工的日子辛苦归辛苦也见过不少人。	嗯打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_3d7a60b75819	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道。	我跟你讲在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_3da8580f09e4	DressesHobbies	偶尔吧，生活里有点自己的小爱好才不容易闷。	偶尔吧生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_3e4f6865587a	DressesHobbies	有时候我会想，生活里有点自己的小爱好才不容易闷。	有时候我会想生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_3e961dc1c433	DressesHobbies	我突然想起，裙摆转起来那一下真的很容易开心。	我突然想起裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_3f196b1c53dd	DressesHobbies	偶尔吧，看到好看的小裙子我真的会多看几眼。	偶尔吧看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_3f4680a433d9	WanderingLife	我突然想起，早早出来做事让我更懂钱也更懂人情。	我突然想起早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_4037d0dd1816	DressesHobbies	反正啊，把新学的英文写进小本子还挺治愈。	反正啊把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_4090df1b6952	DressesHobbies	这事我还挺有感触，生活里有点自己的小爱好才不容易闷。	这事我还挺有感触生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_410c54c480d9	DressesHobbies	我一直觉得，看到好看的小裙子我真的会多看几眼。	我一直觉得看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_41296b4063cc	WanderingLife	想到这里，路走得绕一点也会遇到自己的风景。	想到这里路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_42d428b22f3a	ProactiveChat	嗯，有没有哪门课当年嫌烦现在反而有用？	嗯有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_43464282b92a	WanderingLife	我一直觉得，广东夏天热起来连脾气都想融掉。	我一直觉得广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_43cd78aee109	ProactiveChat	你先别笑，你想让我夸你还是诚实地怼你两句？	你先别笑你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_44234a137090	WanderingLife	说句心里话，打零工的日子辛苦归辛苦也见过不少人。	说句心里话打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_44b56e42846c	ProactiveChat	说真的，你想让我夸你还是诚实地怼你两句？	说真的你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_44cf719f88c3	DressesHobbies	嗯，照片拍得自然比摆半天姿势更好看。	嗯照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_452771bcd096	WanderingLife	偶尔吧，哪怕今天只赚到一点点也别全怪自己。	偶尔吧哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_457db84f5126	ProactiveChat	认真问一下，你更喜欢深夜写代码还是早上开工？	认真问一下你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_45a2c9caa7f1	DressesHobbies	我跟你讲，照片拍得自然比摆半天姿势更好看。	我跟你讲照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_45b4d79a19d6	DressesHobbies	有时候我会想，照片拍得自然比摆半天姿势更好看。	有时候我会想照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_45d99c8e8801	WanderingLife	有时候我会想，路走得绕一点也会遇到自己的风景。	有时候我会想路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_47322eb5af1a	ProactiveChat	不许敷衍我，有没有哪门课当年嫌烦现在反而有用？	不许敷衍我有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_478049d39148	DressesHobbies	我跟你讲，学会一个新表达我会忍不住多念几遍。	我跟你讲学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_4783ab49a2d4	DressesHobbies	有时候我会想，好看的发饰和干净的代码都让人舒服。	有时候我会想好看的发饰和干净的代码都让人舒服	1	0.000000	true
standalone_479364183724	ProactiveChat	今天换个话题，要是给项目起个离谱代号你会叫啥？	今天换个话题要是给项目起个离谱代号你会叫啥	1	0.000000	true
